QUERY

SELECT *
FROM `travel-sample` r
LEFT JOIN `travel-sample` a
ON r.airlineid = META(a).id
WHERE r.sourceairport = "SFO"

RESULT

a.callsign	a.country	a.iata	a.icao	a.id	a.name	a.type	r.airline	r.airlineid	r.destinationairport	r.distance	r.equipment	r.id	r.schedule	r.sourceairport	r.stops	r.type
"U S AIR"	"United States"	"US"	"USA"	5265	"US Airways"	"airline"	"US"	"airline_5265"	"PHX"	1046.063543330342	"321 320"	60361	[{"day":0,"flight":"US846","utc":"14:51:00"},{"day":0,"flight":"US103","utc":"13:37:00"},{"day":0,"flight":"US844","utc":"10:49:00"},{"day":1,"flight":"US842","utc":"10:32:00"},{"day":1,"flight":"US477","utc":"01:18:00"},{"day":1,"flight":"US549","utc":"23:32:00"},{"day":2,"flight":"US083","utc":"20:15:00"},{"day":2,"flight":"US418","utc":"08:28:00"},{"day":2,"flight":"US788","utc":"19:34:00"},{"day":3,"flight":"US439","utc":"04:58:00"},{"day":3,"flight":"US216","utc":"21:42:00"},{"day":4,"flight":"US450","utc":"14:28:00"},{"day":5,"flight":"US670","utc":"23:58:00"},{"day":5,"flight":"US757","utc":"04:53:00"},{"day":6,"flight":"US903","utc":"20:27:00"},{"day":6,"flight":"US566","utc":"12:10:00"}]	"SFO"	0	"route"
"U S AIR"	"United States"	"US"	"USA"	5265	"US Airways"	"airline"	"US"	"airline_5265"	"SAL"	4249.848869777824	"319 320"	60362	[{"day":0,"flight":"US986","utc":"09:22:00"},{"day":0,"flight":"US000","utc":"21:41:00"},{"day":0,"flight":"US582","utc":"05:27:00"},{"day":0,"flight":"US659","utc":"12:06:00"},{"day":0,"flight":"US565","utc":"13:53:00"},{"day":1,"flight":"US437","utc":"05:40:00"},{"day":1,"flight":"US430","utc":"11:17:00"},{"day":1,"flight":"US367","utc":"12:38:00"},{"day":1,"flight":"US353","utc":"14:13:00"},{"day":1,"flight":"US090","utc":"21:31:00"},{"day":2,"flight":"US631","utc":"08:31:00"},{"day":2,"flight":"US774","utc":"21:36:00"},{"day":2,"flight":"US568","utc":"08:07:00"},{"day":2,"flight":"US825","utc":"23:07:00"},{"day":3,"flight":"US998","utc":"14:06:00"},{"day":4,"flight":"US189","utc":"04:42:00"},{"day":4,"flight":"US426","utc":"05:34:00"},{"day":4,"flight":"US149","utc":"13:44:00"},{"day":4,"flight":"US711","utc":"15:58:00"},{"day":5,"flight":"US267","utc":"13:39:00"},{"day":6,"flight":"US038","utc":"21:05:00"},{"day":6,"flight":"US322","utc":"20:28:00"},{"day":6,"flight":"US254","utc":"05:05:00"},{"day":6,"flight":"US552","utc":"04:48:00"}]	"SFO"	0	"route"
"U S AIR"	"United States"	"US"	"USA"	5265	"US Airways"	"airline"	"US"	"airline_5265"	"TPE"	10391.208736055762	"77W"	60363	[{"day":0,"flight":"US417","utc":"04:51:00"},{"day":0,"flight":"US535","utc":"06:59:00"},{"day":0,"flight":"US993","utc":"23:57:00"},{"day":1,"flight":"US631","utc":"05:46:00"},{"day":1,"flight":"US490","utc":"22:25:00"},{"day":1,"flight":"US382","utc":"22:12:00"},{"day":2,"flight":"US444","utc":"13:56:00"},{"day":2,"flight":"US794","utc":"12:54:00"},{"day":2,"flight":"US574","utc":"21:56:00"},{"day":2,"flight":"US340","utc":"12:52:00"},{"day":3,"flight":"US024","utc":"05:52:00"},{"day":3,"flight":"US336","utc":"12:49:00"},{"day":3,"flight":"US474","utc":"17:56:00"},{"day":3,"flight":"US922","utc":"21:28:00"},{"day":4,"flight":"US368","utc":"01:15:00"},{"day":5,"flight":"US330","utc":"02:59:00"},{"day":5,"flight":"US193","utc":"11:23:00"},{"day":6,"flight":"US042","utc":"09:43:00"},{"day":6,"flight":"US761","utc":"18:01:00"}]	"SFO"	0	"route"
"VIRGIN"	"United Kingdom"	"VS"	"VIR"	5347	"Virgin Atlantic Airways"	"airline"	"VS"	"airline_5347"	"ATL"	3434.7108309317646	"763 739 757"	61831	[{"day":0,"flight":"VS684","utc":"05:12:00"},{"day":1,"flight":"VS488","utc":"17:41:00"},{"day":1,"flight":"VS627","utc":"15:05:00"},{"day":1,"flight":"VS902","utc":"10:50:00"},{"day":1,"flight":"VS129","utc":"05:34:00"},{"day":2,"flight":"VS528","utc":"00:16:00"},{"day":2,"flight":"VS623","utc":"04:28:00"},{"day":2,"flight":"VS901","utc":"04:32:00"},{"day":2,"flight":"VS172","utc":"05:12:00"},{"day":2,"flight":"VS463","utc":"07:16:00"},{"day":3,"flight":"VS363","utc":"17:48:00"},{"day":3,"flight":"VS247","utc":"17:42:00"},{"day":3,"flight":"VS341","utc":"18:37:00"},{"day":3,"flight":"VS058","utc":"05:51:00"},{"day":4,"flight":"VS824","utc":"20:27:00"},{"day":5,"flight":"VS672","utc":"10:52:00"},{"day":6,"flight":"VS596","utc":"07:37:00"},{"day":6,"flight":"VS057","utc":"17:55:00"},{"day":6,"flight":"VS598","utc":"18:09:00"},{"day":6,"flight":"VS998","utc":"09:34:00"}]	"SFO"	0	"route"
"VIRGIN"	"United Kingdom"	"VS"	"VIR"	5347	"Virgin Atlantic Airways"	"airline"	"VS"	"airline_5347"	"LHR"	8615.465625876193	"744"	61832	[{"day":0,"flight":"VS562","utc":"18:47:00"},{"day":1,"flight":"VS889","utc":"18:00:00"},{"day":1,"flight":"VS675","utc":"12:28:00"},{"day":1,"flight":"VS091","utc":"15:28:00"},{"day":1,"flight":"VS178","utc":"19:18:00"},{"day":1,"flight":"VS056","utc":"13:41:00"},{"day":2,"flight":"VS658","utc":"02:55:00"},{"day":3,"flight":"VS909","utc":"15:07:00"},{"day":3,"flight":"VS181","utc":"07:53:00"},{"day":3,"flight":"VS066","utc":"02:37:00"},{"day":4,"flight":"VS861","utc":"01:52:00"},{"day":4,"flight":"VS605","utc":"12:36:00"},{"day":5,"flight":"VS393","utc":"10:24:00"},{"day":5,"flight":"VS711","utc":"07:45:00"},{"day":5,"flight":"VS491","utc":"22:53:00"},{"day":6,"flight":"VS113","utc":"08:50:00"},{"day":6,"flight":"VS879","utc":"04:58:00"},{"day":6,"flight":"VS483","utc":"12:17:00"},{"day":6,"flight":"VS379","utc":"11:03:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"AUS"	2416.0035377223094	"319"	62031	[{"day":0,"flight":"VX192","utc":"19:17:00"},{"day":0,"flight":"VX951","utc":"04:50:00"},{"day":1,"flight":"VX429","utc":"17:49:00"},{"day":1,"flight":"VX731","utc":"00:49:00"},{"day":1,"flight":"VX912","utc":"03:02:00"},{"day":1,"flight":"VX797","utc":"02:07:00"},{"day":1,"flight":"VX661","utc":"05:45:00"},{"day":2,"flight":"VX436","utc":"02:21:00"},{"day":3,"flight":"VX264","utc":"03:37:00"},{"day":4,"flight":"VX310","utc":"08:55:00"},{"day":5,"flight":"VX924","utc":"06:24:00"},{"day":6,"flight":"VX088","utc":"13:44:00"},{"day":6,"flight":"VX280","utc":"06:04:00"},{"day":6,"flight":"VX450","utc":"15:42:00"},{"day":6,"flight":"VX220","utc":"13:45:00"},{"day":6,"flight":"VX835","utc":"00:09:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"BOS"	4341.234710380178	"320"	62032	[{"day":0,"flight":"VX369","utc":"07:01:00"},{"day":0,"flight":"VX217","utc":"05:26:00"},{"day":0,"flight":"VX190","utc":"12:36:00"},{"day":0,"flight":"VX598","utc":"09:30:00"},{"day":0,"flight":"VX473","utc":"07:48:00"},{"day":1,"flight":"VX861","utc":"09:46:00"},{"day":1,"flight":"VX164","utc":"03:11:00"},{"day":1,"flight":"VX318","utc":"22:40:00"},{"day":1,"flight":"VX779","utc":"11:24:00"},{"day":1,"flight":"VX329","utc":"17:47:00"},{"day":2,"flight":"VX886","utc":"03:13:00"},{"day":3,"flight":"VX260","utc":"19:32:00"},{"day":3,"flight":"VX281","utc":"10:17:00"},{"day":4,"flight":"VX110","utc":"16:05:00"},{"day":4,"flight":"VX719","utc":"06:50:00"},{"day":5,"flight":"VX907","utc":"01:05:00"},{"day":5,"flight":"VX347","utc":"15:12:00"},{"day":5,"flight":"VX104","utc":"17:01:00"},{"day":6,"flight":"VX659","utc":"20:39:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"CUN"	3871.2176376424773	"320"	62033	[{"day":0,"flight":"VX333","utc":"04:49:00"},{"day":0,"flight":"VX397","utc":"00:04:00"},{"day":0,"flight":"VX626","utc":"22:21:00"},{"day":1,"flight":"VX473","utc":"23:45:00"},{"day":1,"flight":"VX316","utc":"01:07:00"},{"day":2,"flight":"VX233","utc":"17:30:00"},{"day":2,"flight":"VX678","utc":"19:26:00"},{"day":2,"flight":"VX668","utc":"03:10:00"},{"day":2,"flight":"VX902","utc":"02:38:00"},{"day":3,"flight":"VX792","utc":"18:06:00"},{"day":3,"flight":"VX414","utc":"00:53:00"},{"day":4,"flight":"VX374","utc":"00:03:00"},{"day":4,"flight":"VX995","utc":"11:54:00"},{"day":4,"flight":"VX355","utc":"10:26:00"},{"day":5,"flight":"VX508","utc":"03:19:00"},{"day":5,"flight":"VX142","utc":"09:37:00"},{"day":6,"flight":"VX168","utc":"13:26:00"},{"day":6,"flight":"VX531","utc":"12:48:00"},{"day":6,"flight":"VX189","utc":"11:37:00"},{"day":6,"flight":"VX514","utc":"08:32:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"DCA"	3920.938674237606	"320"	62034	[{"day":0,"flight":"VX853","utc":"14:56:00"},{"day":0,"flight":"VX833","utc":"00:32:00"},{"day":1,"flight":"VX086","utc":"23:49:00"},{"day":1,"flight":"VX059","utc":"16:47:00"},{"day":2,"flight":"VX664","utc":"17:05:00"},{"day":2,"flight":"VX458","utc":"17:42:00"},{"day":3,"flight":"VX358","utc":"06:42:00"},{"day":4,"flight":"VX914","utc":"19:20:00"},{"day":4,"flight":"VX174","utc":"17:28:00"},{"day":4,"flight":"VX643","utc":"11:46:00"},{"day":5,"flight":"VX763","utc":"15:10:00"},{"day":5,"flight":"VX534","utc":"17:20:00"},{"day":5,"flight":"VX540","utc":"02:52:00"},{"day":5,"flight":"VX145","utc":"09:24:00"},{"day":5,"flight":"VX645","utc":"01:41:00"},{"day":6,"flight":"VX173","utc":"04:39:00"},{"day":6,"flight":"VX476","utc":"11:13:00"},{"day":6,"flight":"VX088","utc":"19:13:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"DFW"	2351.9304268250853	"320 319"	62035	[{"day":0,"flight":"VX274","utc":"07:52:00"},{"day":0,"flight":"VX664","utc":"00:41:00"},{"day":1,"flight":"VX029","utc":"01:06:00"},{"day":2,"flight":"VX449","utc":"03:01:00"},{"day":2,"flight":"VX388","utc":"00:30:00"},{"day":2,"flight":"VX224","utc":"11:13:00"},{"day":2,"flight":"VX970","utc":"17:43:00"},{"day":2,"flight":"VX446","utc":"23:45:00"},{"day":3,"flight":"VX328","utc":"01:47:00"},{"day":3,"flight":"VX683","utc":"13:50:00"},{"day":3,"flight":"VX730","utc":"02:37:00"},{"day":4,"flight":"VX232","utc":"07:52:00"},{"day":4,"flight":"VX104","utc":"10:22:00"},{"day":4,"flight":"VX899","utc":"04:04:00"},{"day":4,"flight":"VX619","utc":"03:19:00"},{"day":4,"flight":"VX966","utc":"17:42:00"},{"day":5,"flight":"VX580","utc":"03:18:00"},{"day":5,"flight":"VX177","utc":"16:37:00"},{"day":5,"flight":"VX412","utc":"23:40:00"},{"day":5,"flight":"VX495","utc":"17:39:00"},{"day":6,"flight":"VX958","utc":"04:12:00"},{"day":6,"flight":"VX352","utc":"08:59:00"},{"day":6,"flight":"VX314","utc":"19:46:00"},{"day":6,"flight":"VX942","utc":"18:19:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"EWR"	4118.395305800416	"320"	62036	[{"day":0,"flight":"VX619","utc":"22:23:00"},{"day":0,"flight":"VX931","utc":"17:31:00"},{"day":0,"flight":"VX749","utc":"02:54:00"},{"day":0,"flight":"VX943","utc":"02:30:00"},{"day":0,"flight":"VX250","utc":"00:04:00"},{"day":1,"flight":"VX740","utc":"18:03:00"},{"day":1,"flight":"VX365","utc":"00:08:00"},{"day":1,"flight":"VX720","utc":"04:12:00"},{"day":1,"flight":"VX614","utc":"17:44:00"},{"day":2,"flight":"VX861","utc":"15:07:00"},{"day":2,"flight":"VX156","utc":"13:31:00"},{"day":3,"flight":"VX921","utc":"19:05:00"},{"day":4,"flight":"VX709","utc":"13:06:00"},{"day":4,"flight":"VX876","utc":"22:27:00"},{"day":4,"flight":"VX843","utc":"13:49:00"},{"day":5,"flight":"VX204","utc":"06:38:00"},{"day":5,"flight":"VX313","utc":"16:30:00"},{"day":5,"flight":"VX702","utc":"18:48:00"},{"day":5,"flight":"VX786","utc":"03:32:00"},{"day":5,"flight":"VX208","utc":"19:02:00"},{"day":6,"flight":"VX150","utc":"15:21:00"},{"day":6,"flight":"VX712","utc":"13:41:00"},{"day":6,"flight":"VX399","utc":"14:20:00"},{"day":6,"flight":"VX429","utc":"15:44:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"FLL"	4150.811812653024	"320"	62037	[{"day":0,"flight":"VX689","utc":"01:27:00"},{"day":1,"flight":"VX002","utc":"01:19:00"},{"day":2,"flight":"VX455","utc":"02:45:00"},{"day":2,"flight":"VX206","utc":"12:52:00"},{"day":2,"flight":"VX789","utc":"20:22:00"},{"day":2,"flight":"VX341","utc":"20:59:00"},{"day":3,"flight":"VX428","utc":"00:29:00"},{"day":3,"flight":"VX548","utc":"23:45:00"},{"day":3,"flight":"VX583","utc":"08:13:00"},{"day":3,"flight":"VX707","utc":"03:21:00"},{"day":4,"flight":"VX814","utc":"23:14:00"},{"day":4,"flight":"VX078","utc":"04:21:00"},{"day":4,"flight":"VX772","utc":"00:29:00"},{"day":4,"flight":"VX693","utc":"07:47:00"},{"day":5,"flight":"VX825","utc":"16:09:00"},{"day":5,"flight":"VX947","utc":"19:09:00"},{"day":5,"flight":"VX205","utc":"22:54:00"},{"day":6,"flight":"VX447","utc":"21:31:00"},{"day":6,"flight":"VX480","utc":"10:13:00"},{"day":6,"flight":"VX160","utc":"23:59:00"},{"day":6,"flight":"VX533","utc":"15:55:00"},{"day":6,"flight":"VX391","utc":"08:00:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"IAD"	3883.3916164634234	"320 319"	62038	[{"day":0,"flight":"VX080","utc":"01:15:00"},{"day":0,"flight":"VX482","utc":"15:18:00"},{"day":0,"flight":"VX451","utc":"17:52:00"},{"day":0,"flight":"VX523","utc":"12:56:00"},{"day":0,"flight":"VX915","utc":"13:05:00"},{"day":1,"flight":"VX781","utc":"00:26:00"},{"day":2,"flight":"VX247","utc":"16:18:00"},{"day":2,"flight":"VX277","utc":"01:06:00"},{"day":2,"flight":"VX234","utc":"12:56:00"},{"day":2,"flight":"VX044","utc":"15:28:00"},{"day":2,"flight":"VX341","utc":"15:55:00"},{"day":3,"flight":"VX751","utc":"07:38:00"},{"day":3,"flight":"VX915","utc":"12:00:00"},{"day":3,"flight":"VX465","utc":"10:15:00"},{"day":3,"flight":"VX338","utc":"06:41:00"},{"day":3,"flight":"VX120","utc":"14:46:00"},{"day":4,"flight":"VX284","utc":"13:46:00"},{"day":4,"flight":"VX315","utc":"10:49:00"},{"day":4,"flight":"VX940","utc":"08:58:00"},{"day":5,"flight":"VX298","utc":"06:45:00"},{"day":5,"flight":"VX617","utc":"12:55:00"},{"day":5,"flight":"VX422","utc":"01:32:00"},{"day":5,"flight":"VX360","utc":"08:35:00"},{"day":5,"flight":"VX042","utc":"03:45:00"},{"day":6,"flight":"VX239","utc":"09:50:00"},{"day":6,"flight":"VX317","utc":"17:36:00"},{"day":6,"flight":"VX438","utc":"08:06:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"JFK"	4151.77720839701	"320"	62039	[{"day":0,"flight":"VX662","utc":"09:33:00"},{"day":0,"flight":"VX707","utc":"17:14:00"},{"day":1,"flight":"VX456","utc":"07:18:00"},{"day":1,"flight":"VX423","utc":"17:36:00"},{"day":2,"flight":"VX969","utc":"11:38:00"},{"day":2,"flight":"VX620","utc":"20:52:00"},{"day":2,"flight":"VX649","utc":"10:02:00"},{"day":3,"flight":"VX136","utc":"16:05:00"},{"day":3,"flight":"VX359","utc":"15:34:00"},{"day":3,"flight":"VX196","utc":"19:08:00"},{"day":3,"flight":"VX597","utc":"10:44:00"},{"day":4,"flight":"VX374","utc":"09:55:00"},{"day":5,"flight":"VX223","utc":"13:44:00"},{"day":5,"flight":"VX533","utc":"14:41:00"},{"day":6,"flight":"VX502","utc":"08:15:00"},{"day":6,"flight":"VX386","utc":"15:29:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"LAS"	664.8613347049564	"319 320"	62040	[{"day":0,"flight":"VX403","utc":"21:41:00"},{"day":1,"flight":"VX421","utc":"08:51:00"},{"day":1,"flight":"VX817","utc":"05:37:00"},{"day":1,"flight":"VX107","utc":"20:00:00"},{"day":1,"flight":"VX706","utc":"11:40:00"},{"day":2,"flight":"VX230","utc":"20:26:00"},{"day":2,"flight":"VX181","utc":"16:54:00"},{"day":2,"flight":"VX909","utc":"02:15:00"},{"day":3,"flight":"VX354","utc":"18:39:00"},{"day":3,"flight":"VX202","utc":"01:31:00"},{"day":3,"flight":"VX880","utc":"06:55:00"},{"day":3,"flight":"VX557","utc":"05:30:00"},{"day":4,"flight":"VX952","utc":"06:57:00"},{"day":4,"flight":"VX957","utc":"21:25:00"},{"day":4,"flight":"VX853","utc":"06:10:00"},{"day":5,"flight":"VX331","utc":"00:13:00"},{"day":6,"flight":"VX281","utc":"07:38:00"},{"day":6,"flight":"VX712","utc":"22:34:00"},{"day":6,"flight":"VX293","utc":"00:25:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"LAX"	543.1728350169337	"320 319"	62041	[{"day":0,"flight":"VX726","utc":"08:55:00"},{"day":1,"flight":"VX326","utc":"06:08:00"},{"day":1,"flight":"VX205","utc":"03:55:00"},{"day":1,"flight":"VX752","utc":"16:27:00"},{"day":2,"flight":"VX489","utc":"13:27:00"},{"day":3,"flight":"VX362","utc":"09:00:00"},{"day":3,"flight":"VX771","utc":"04:01:00"},{"day":3,"flight":"VX395","utc":"00:21:00"},{"day":3,"flight":"VX060","utc":"01:33:00"},{"day":4,"flight":"VX747","utc":"06:43:00"},{"day":4,"flight":"VX528","utc":"01:37:00"},{"day":4,"flight":"VX123","utc":"03:39:00"},{"day":4,"flight":"VX525","utc":"06:02:00"},{"day":4,"flight":"VX905","utc":"17:51:00"},{"day":5,"flight":"VX857","utc":"02:57:00"},{"day":6,"flight":"VX851","utc":"05:16:00"},{"day":6,"flight":"VX942","utc":"08:29:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"MCO"	3929.13705217542	"320"	62042	[{"day":0,"flight":"VX319","utc":"09:43:00"},{"day":0,"flight":"VX347","utc":"02:18:00"},{"day":0,"flight":"VX068","utc":"19:06:00"},{"day":0,"flight":"VX188","utc":"18:32:00"},{"day":0,"flight":"VX472","utc":"17:18:00"},{"day":1,"flight":"VX243","utc":"13:21:00"},{"day":1,"flight":"VX999","utc":"03:42:00"},{"day":1,"flight":"VX293","utc":"03:31:00"},{"day":1,"flight":"VX534","utc":"14:37:00"},{"day":1,"flight":"VX327","utc":"16:52:00"},{"day":2,"flight":"VX440","utc":"23:52:00"},{"day":2,"flight":"VX632","utc":"22:30:00"},{"day":2,"flight":"VX730","utc":"09:01:00"},{"day":2,"flight":"VX168","utc":"09:03:00"},{"day":2,"flight":"VX387","utc":"10:24:00"},{"day":3,"flight":"VX164","utc":"12:49:00"},{"day":3,"flight":"VX647","utc":"06:23:00"},{"day":3,"flight":"VX238","utc":"02:40:00"},{"day":4,"flight":"VX007","utc":"16:03:00"},{"day":4,"flight":"VX974","utc":"15:09:00"},{"day":4,"flight":"VX438","utc":"23:18:00"},{"day":4,"flight":"VX797","utc":"22:29:00"},{"day":5,"flight":"VX318","utc":"23:00:00"},{"day":5,"flight":"VX652","utc":"10:49:00"},{"day":5,"flight":"VX510","utc":"15:12:00"},{"day":6,"flight":"VX828","utc":"00:19:00"},{"day":6,"flight":"VX874","utc":"10:42:00"},{"day":6,"flight":"VX460","utc":"07:07:00"},{"day":6,"flight":"VX822","utc":"17:34:00"},{"day":6,"flight":"VX324","utc":"10:48:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"ORD"	2963.951598509011	"320"	62043	[{"day":0,"flight":"VX827","utc":"04:37:00"},{"day":0,"flight":"VX290","utc":"02:39:00"},{"day":0,"flight":"VX931","utc":"07:59:00"},{"day":0,"flight":"VX337","utc":"22:37:00"},{"day":1,"flight":"VX810","utc":"03:09:00"},{"day":1,"flight":"VX662","utc":"02:20:00"},{"day":1,"flight":"VX630","utc":"10:44:00"},{"day":1,"flight":"VX530","utc":"17:45:00"},{"day":2,"flight":"VX822","utc":"15:45:00"},{"day":2,"flight":"VX633","utc":"10:37:00"},{"day":3,"flight":"VX181","utc":"19:31:00"},{"day":3,"flight":"VX262","utc":"04:56:00"},{"day":4,"flight":"VX494","utc":"04:34:00"},{"day":5,"flight":"VX550","utc":"16:12:00"},{"day":5,"flight":"VX262","utc":"00:40:00"},{"day":5,"flight":"VX688","utc":"10:18:00"},{"day":5,"flight":"VX795","utc":"13:21:00"},{"day":6,"flight":"VX121","utc":"13:03:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"PDX"	886.3879904250963	"320"	62044	[{"day":0,"flight":"VX576","utc":"12:39:00"},{"day":0,"flight":"VX613","utc":"00:01:00"},{"day":0,"flight":"VX681","utc":"12:26:00"},{"day":0,"flight":"VX886","utc":"01:10:00"},{"day":1,"flight":"VX810","utc":"03:34:00"},{"day":1,"flight":"VX032","utc":"03:47:00"},{"day":1,"flight":"VX488","utc":"17:29:00"},{"day":1,"flight":"VX168","utc":"02:08:00"},{"day":1,"flight":"VX670","utc":"05:51:00"},{"day":2,"flight":"VX607","utc":"07:54:00"},{"day":2,"flight":"VX199","utc":"16:03:00"},{"day":2,"flight":"VX332","utc":"06:39:00"},{"day":3,"flight":"VX176","utc":"21:35:00"},{"day":4,"flight":"VX842","utc":"12:04:00"},{"day":4,"flight":"VX104","utc":"17:39:00"},{"day":5,"flight":"VX421","utc":"12:52:00"},{"day":6,"flight":"VX653","utc":"05:41:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"PHL"	4047.7356598914967	"319"	62045	[{"day":0,"flight":"VX255","utc":"15:01:00"},{"day":0,"flight":"VX440","utc":"16:56:00"},{"day":1,"flight":"VX988","utc":"07:03:00"},{"day":1,"flight":"VX284","utc":"06:39:00"},{"day":1,"flight":"VX123","utc":"21:59:00"},{"day":2,"flight":"VX458","utc":"01:35:00"},{"day":3,"flight":"VX316","utc":"05:22:00"},{"day":4,"flight":"VX991","utc":"05:58:00"},{"day":5,"flight":"VX387","utc":"17:18:00"},{"day":5,"flight":"VX301","utc":"18:14:00"},{"day":5,"flight":"VX962","utc":"17:05:00"},{"day":6,"flight":"VX057","utc":"22:22:00"},{"day":6,"flight":"VX771","utc":"12:33:00"},{"day":6,"flight":"VX659","utc":"22:31:00"},{"day":6,"flight":"VX093","utc":"19:08:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"PVR"	2503.582728407229	"320"	62046	[{"day":0,"flight":"VX560","utc":"12:04:00"},{"day":0,"flight":"VX174","utc":"22:00:00"},{"day":0,"flight":"VX074","utc":"22:41:00"},{"day":0,"flight":"VX988","utc":"19:42:00"},{"day":0,"flight":"VX506","utc":"16:50:00"},{"day":1,"flight":"VX848","utc":"20:36:00"},{"day":1,"flight":"VX283","utc":"16:21:00"},{"day":2,"flight":"VX886","utc":"09:12:00"},{"day":2,"flight":"VX592","utc":"09:17:00"},{"day":3,"flight":"VX793","utc":"06:37:00"},{"day":3,"flight":"VX533","utc":"15:43:00"},{"day":3,"flight":"VX255","utc":"15:44:00"},{"day":3,"flight":"VX121","utc":"23:55:00"},{"day":3,"flight":"VX557","utc":"10:57:00"},{"day":4,"flight":"VX053","utc":"15:02:00"},{"day":4,"flight":"VX990","utc":"04:43:00"},{"day":4,"flight":"VX484","utc":"23:33:00"},{"day":5,"flight":"VX505","utc":"01:04:00"},{"day":5,"flight":"VX825","utc":"03:05:00"},{"day":5,"flight":"VX915","utc":"09:56:00"},{"day":5,"flight":"VX924","utc":"09:01:00"},{"day":6,"flight":"VX509","utc":"18:56:00"},{"day":6,"flight":"VX592","utc":"09:14:00"}]	"SFO"	0	"route"
"REDWOOD"	"United States"	"VX"	"VRD"	5331	"Virgin America"	"airline"	"VX"	"airline_5331"	"SAN"	718.9026935851103	"319 320"	62047	[{"day":0,"flight":"VX872","utc":"11:54:00"},{"day":0,"flight":"VX221","utc":"15:14:00"},{"day":0,"flight":"VX778","utc":"08:14:00"},{"day":1,"flight":"VX202","utc":"08:08:00"},{"day":1,"flight":"VX495","utc":"15:29:00"},{"day":1,"flight":"VX894","utc":"18:59:00"},{"day":1,"flight":"VX380","utc":"21:02:00"},{"day":1,"flight":"VX667","utc":"04:38:00"},{"day":2,"flight":"VX581","utc":"11:40:00"},{"day":2,"flight":"VX193","utc":"02:29:00"},{"day":3,"flight":"VX106","utc":"13:38:00"},{"day":3,"flight":"VX122","utc":"13:20:00"},{"day":3,"flight":"VX234","utc":"02:39:00"},{"day":4,"flight":"VX004","utc":"16:32:00"},{"day":4,"flight":"VX610","utc":"01:14:00"},{"day":5,"flight":"VX899","utc":"14:05:00"},{"day":5,"flight":"VX326","utc":"18:14:00"},{"day":5,"flight":"VX589","utc":"12:18:00"},{"day":6,"flight":"VX911","utc":"10:45:00"},{"day":6,"flight":"VX474","utc":"14:59:00"},{"day":6,"flight":"VX268","utc":"11:36:00"},{"day":6,"flight":"VX614","utc":"20:54:00"},{"day":6,"flight":"VX795","utc":"16:37:00"}]	"SFO"	0	"route"
